#Position (bp)	insert size	chromosomes
2.0578239195E9	275.21569095977696	533258.5910655439
2.057878902E9	274.67755380936114	0.0
2.057933777E9	276.393749497871	0.0
2.0579884845E9	276.4909090909091	533258.5910655439
2.0580431165E9	278.0317863954228	0.0
2.058097727E9	278.50932074565964	0.0
2.05815231E9	274.66633545310015	533258.5910655439
2.0582067325E9	269.27626745040413	0.0
2.058260974E9	186.33333333333334	0.0
2.058315129E9	272.22061657032754	533258.5910655439
2.0583692185E9	198.3684210526316	0.0
2.05842327E9	273.98251703303765	0.0
2.058477297E9	277.6096820699598	533258.5910655439
2.0585313105E9	276.1787118762562	0.0
2.058585287E9	278.0202393263407	0.0
2.0586391865E9	276.81284082056607	533258.5910655439
2.058693023E9	278.0431775866655	0.0
2.0587468175E9	274.0151388799795	0.0
2.0588005E9	276.79822896900697	533258.5910655439
2.0588540625E9	271.9909042268593	0.0
2.0589075495E9	276.47866792334275	0.0
2.058960981E9	280.1759471141622	533258.5910655439
2.059014389E9	277.4262514781238	0.0
2.059067673E9	271.67637422642883	0.0
2.0591208205E9	277.6859109872224	533258.5910655439
2.059163076E9	277.18792673675085	0.0
2.059189619E9	271.71853775469435	0.0
2.0592269795E9	267.6190476190476	533258.5910655439
2.059279992E9	277.1211606096131	0.0
2.0593329825E9	277.1159802306425	0.0
2.0593858185E9	275.5282659509999	533258.5910655439
2.0594384305E9	276.2437585111212	0.0
2.059490885E9	277.88951705058037	0.0
2.0595432645E9	275.15929535232385	533258.5910655439
2.0595955855E9	274.9944653935044	0.0
2.0596477675E9	275.5515417365501	0.0
2.059699862E9	265.3478260869565	533258.5910655439
2.059751948E9	277.1006821730912	0.0
2.0598040055E9	274.79884017876145	0.0
2.0598560135E9	273.5975555555556	533258.5910655439
2.0599079495E9	282.2279035792549	0.0
2.0599597635E9	274.42334398000276	0.0
2.0600113985E9	260.4118104118104	533258.5910655439
2.0600629095E9	260.34272946029563	0.0
2.0601143935E9	275.77244359097455	0.0
2.0601657865E9	277.20672901102347	533258.5910655439
2.0602169615E9	267.1774340309372	0.0
2.0602678705E9	276.96869492236675	0.0
2.0603186035E9	268.8680628272251	533258.5910655439
2.0603692295E9	276.8268741494586	0.0
2.060419725E9	271.02190622598	0.0
2.060470132E9	276.2737045435458	533258.5910655439
2.06052038E9	276.2486412108703	0.0
2.060570481E9	275.50708768355827	0.0
2.0606204435E9	276.23080459770114	533258.5910655439
2.06067023E9	278.1835180055402	0.0
2.06071997E9	265.7846790890269	0.0
2.060769706E9	275.82423763072325	533258.5910655439
2.060819393E9	276.77828092959675	0.0
2.060868933E9	271.69771581133193	0.0
2.060918284E9	277.5753968253968	533258.5910655439
2.0609675205E9	273.39814814814815	0.0
2.061016628E9	276.37102572744635	0.0
2.061065573E9	278.35525177366327	533258.5910655439
2.061114397E9	259.72543352601156	0.0
2.0611631105E9	276.7038607017086	0.0
2.061211492E9	277.6926080397551	533258.5910655439
2.061259497E9	274.9464033850494	0.0
2.061307319E9	273.82260584283705	0.0
2.0613550415E9	275.86147263326797	533258.5910655439
2.0614027295E9	279.05387480694105	0.0
2.061450387E9	275.65644885922705	0.0
2.061498029E9	170.57142857142858	533258.5910655439
2.0615456225E9	276.5024117306579	0.0
2.061593126E9	274.8490011750881	0.0
2.061640529E9	277.5080338070029	533258.5910655439
2.061687757E9	258.5128205128205	0.0
2.0617347625E9	278.5074198180948	0.0
2.061781654E9	277.16941444002276	533258.5910655439
2.061828524E9	265.71151984511135	0.0
2.0618753855E9	278.29298923544025	0.0
2.061922146E9	277.2018479710421	533258.5910655439
2.061968779E9	237.66666666666666	0.0
2.0620153705E9	203.25	0.0
2.0620619385E9	277.06340421400137	533258.5910655439
2.0621083935E9	275.87853936464086	0.0
2.062154738E9	278.8542012296282	0.0
2.0622010015E9	276.28641551110564	533258.5910655439
2.062247173E9	277.3303399615138	0.0
2.0622933155E9	279.5398388540734	0.0
2.0623394475E9	275.56021067751976	533258.5910655439
2.062385446E9	272.40090646889166	0.0
2.0624312625E9	276.14004301075266	0.0
2.062476887E9	282.0499780155357	533258.5910655439
2.0625223535E9	274.9600752508361	0.0
2.0625677955E9	277.8260420578295	0.0
2.0626131705E9	276.1853868194842	533258.5910655439
2.0626584765E9	156.83333333333334	0.0
2.0627035625E9	274.68019564098165	0.0
2.062748417E9	275.82513584080164	533258.5910655439
2.062793173E9	276.16478435534	0.0
2.0628376835E9	274.77660075329567	0.0
2.062881954E9	271.8275596612779	533258.5910655439
2.0629261195E9	276.22857756460735	0.0
2.062970238E9	273.89574366331897	0.0
2.0630142905E9	213.8507462686567	533258.5910655439
2.0630582625E9	277.91227284934206	0.0
2.0631021875E9	274.95922544080605	0.0
2.0631460875E9	264.8829568788501	533258.5910655439
2.0631899665E9	274.7746925823086	0.0
2.0632338255E9	274.4022232962784	0.0
2.063277676E9	279.89588688946014	533258.5910655439
2.0633214535E9	275.87301382250354	0.0
2.063365083E9	279.56361931551805	0.0
2.06340861E9	276.38786974458003	533258.5910655439
2.0634520775E9	274.4746835443038	0.0
2.0634954775E9	274.4977322944528	0.0
2.063538784E9	155.5	533258.5910655439
2.0635819555E9	263.69606571552094	0.0
2.063625014E9	277.1401003052769	0.0
2.0636679765E9	269.07868383404866	533258.5910655439
2.063710875E9	276.9804117739982	0.0
2.063753689E9	274.35755742663287	0.0
2.063796396E9	273.92367804115656	533258.5910655439
2.063839067E9	276.99897215473743	0.0
2.063881726E9	276.870079587008	0.0
2.0639243715E9	272.984681372549	533258.5910655439
2.063966989E9	276.9232137563	0.0
2.0640095635E9	170.33333333333334	0.0
2.0640520875E9	277.8762931790286	533258.5910655439
2.064094574E9	275.67811120122553	0.0
2.0641370415E9	281.3009787928222	0.0
2.0641794945E9	273.46515679442507	533258.5910655439
2.0642218365E9	276.45077087467564	0.0
2.0642640635E9	276.4991690408357	0.0
2.0643062705E9	271.8180204172215	533258.5910655439
2.0643399765E9	280.2753743760399	0.0
2.06436102E9	275.0331304935767	0.0
2.0643904625E9	277.6094420600858	533258.5910655439
2.064432456E9	277.5432357043236	0.0
2.064474346E9	278.52480485689506	0.0
2.064516152E9	277.09943835742564	533258.5910655439
2.064557914E9	276.7818481848185	0.0
2.064599536E9	184.38095238095238	0.0
2.064641057E9	276.3947624926896	533258.5910655439
2.0646825695E9	276.7042692427548	0.0
2.064724048E9	274.8142060463751	0.0
2.064765456E9	275.76113321963237	533258.5910655439
2.0648067995E9	273.8223924977127	0.0
2.064848117E9	277.9142857142857	0.0
2.064889353E9	276.09571665528347	533258.5910655439
2.064930492E9	277.36714474429135	0.0
2.0649715775E9	276.48577216166683	0.0
2.065012547E9	275.5996855654908	533258.5910655439
2.065053387E9	275.99344413665744	0.0
2.0650941705E9	217.5	0.0
2.0651348115E9	275.4482561054215	533258.5910655439
2.065175299E9	276.2390067252975	0.0
2.0652157165E9	276.0462297102938	0.0
2.065256051E9	276.00233797811654	533258.5910655439
2.065296264E9	275.31620806289425	0.0
2.06533636E9	255.27746741154562	0.0
2.0653762875E9	276.09695942250903	533258.5910655439
2.065416072E9	275.21922298274364	0.0
2.0654558335E9	275.39688958009333	0.0
2.065495547E9	274.05138388978526	533258.5910655439
2.0655352215E9	274.43639053254435	0.0
2.065574844E9	270.37200435729847	0.0
2.0656143995E9	273.71190796720106	533258.5910655439
2.065653785E9	277.40817836010143	0.0
2.0656929715E9	275.99785177228785	0.0
2.065732097E9	278.7530981887512	533258.5910655439
2.065771194E9	275.1034592698868	0.0
2.0658102015E9	273.4118530383422	0.0
2.065849086E9	269.5866050808314	533258.5910655439
2.0658878885E9	261.13199577613517	0.0
2.065926599E9	276.20684147477704	0.0
2.0659651665E9	277.5426439232409	533258.5910655439
2.066003597E9	160.83333333333334	0.0
2.066041833E9	275.181661775124	0.0
2.0660799315E9	275.96289284361984	533258.5910655439
2.066117971E9	274.88142483786663	0.0
2.066155951E9	275.12983550937565	0.0
2.0661939105E9	200.76666666666668	533258.5910655439
2.066231761E9	275.9572454308094	0.0
2.066269513E9	275.95266316392343	0.0
2.0663072395E9	276.0182710662667	533258.5910655439
2.0663449305E9	263.8122905027933	0.0
2.066382491E9	276.9930137783815	0.0
2.066419923E9	273.94834834834836	533258.5910655439
2.0664573405E9	189.05263157894737	0.0
2.066494663E9	276.485726718886	0.0
2.0665318675E9	263.00754310344826	533258.5910655439
2.06656886E9	279.860101010101	0.0
2.066605527E9	248.81375108790252	0.0
2.0666420115E9	278.01848917062864	533258.5910655439
2.066678418E9	277.9221470555617	0.0
2.0667146455E9	275.68576958680467	0.0
2.0667506425E9	275.65798840638666	533258.5910655439
2.066786533E9	265.51724137931035	0.0
2.06682234E9	277.5382634816192	0.0
2.0668580485E9	272.6363636363636	533258.5910655439
2.0668937175E9	274.5031055900621	0.0
2.066929375E9	278.1571573416905	0.0
2.066965002E9	272.5451182242239	533258.5910655439
2.067000607E9	278.42955974842766	0.0
2.0670361255E9	276.71019376579613	0.0
2.067071259E9	277.52363034316676	533258.5910655439
2.0671060455E9	273.9469135802469	0.0
2.0671407445E9	194.88888888888889	0.0
2.0671753685E9	277.68792472556197	533258.5910655439
2.0672098815E9	276.5293260752894	0.0
2.0672443075E9	273.49763680285685	0.0
2.067278715E9	276.1620060790274	533258.5910655439
2.0673130935E9	277.5787716280482	0.0
2.067347425E9	280.88751441450887	0.0
2.067381705E9	275.8632193494579	533258.5910655439
2.067415802E9	275.15652708278463	0.0
2.06744974E9	269.14494382022474	0.0
2.067483567E9	276.4298657002771	533258.5910655439
2.0675172065E9	274.3812054258146	0.0
2.067550754E9	264.54050785973396	0.0
2.067584073E9	146.1818181818182	533258.5910655439
2.0676169285E9	280.5652699435939	0.0
2.067649369E9	276.912695179905	0.0
2.067681611E9	276.1532476838819	533258.5910655439
2.0677138205E9	276.8928598413298	0.0
2.0677460135E9	277.72145794392526	0.0
2.067778124E9	277.20757283754676	533258.5910655439
2.067810106E9	264.47632158590307	0.0
2.067842003E9	276.8923178661964	0.0
2.067873862E9	277.719858560511	533258.5910655439
2.067905563E9	276.4493361285814	0.0
2.0679370935E9	198.73469387755102	0.0
2.0679685825E9	276.84992111941835	533258.5910655439
2.067999981E9	183.41860465116278	0.0
2.068031227E9	278.4476758637833	0.0
2.0680621725E9	276.73603178544823	533258.5910655439
2.0680928915E9	277.03927247451344	0.0
2.0681232945E9	277.5700582807188	0.0
2.0681533735E9	276.591086786552	533258.5910655439
2.0681834185E9	275.5660132976427	0.0
2.068213411E9	275.3587481875302	0.0
2.068243323E9	275.9518926255467	533258.5910655439
2.0682731795E9	274.0808333333333	0.0
2.0683029755E9	261.3308474576271	0.0
2.0683327055E9	276.16599394550957	533258.5910655439
2.0683623225E9	274.84569640062597	0.0
2.0683917925E9	277.18087318087316	0.0
2.0684211705E9	275.7878188443519	533258.5910655439
2.0684504815E9	267.4488711819389	0.0
2.0684796705E9	274.44505494505495	0.0
2.0685086615E9	283.76814240073026	533258.5910655439
2.0685375405E9	274.36800986842104	0.0
2.0685663755E9	274.774856845393	0.0
2.0685951705E9	279.34615384615387	533258.5910655439
2.068623879E9	274.8655345211581	0.0
2.0686525055E9	279.88206278026905	0.0
2.068681095E9	192.89655172413794	533258.5910655439
2.068709649E9	276.4790477743356	0.0
2.068738037E9	275.49573934837093	0.0
2.0687662505E9	275.5167192429022	533258.5910655439
2.068794412E9	278.58091353996736	0.0
2.068822535E9	275.93507695868533	0.0
2.068850427E9	277.73035942605486	533258.5910655439
2.068877977E9	279.33570075757575	0.0
2.0689054085E9	280.32166666666666	0.0
2.0689326215E9	185.6769230769231	533258.5910655439
2.06895959E9	276.6983711460151	0.0
2.068986372E9	273.0888947507254	0.0
2.069012931E9	269.6771561771562	533258.5910655439
2.0690394145E9	275.63758256925956	0.0
2.069065816E9	275.21036533559896	0.0
2.0690920755E9	277.20380434782606	533258.5910655439
2.0691179945E9	281.971	0.0
2.069143631E9	275.8301198540907	0.0
2.069169143E9	283.07643622200584	533258.5910655439
2.0691943855E9	275.9072039072039	0.0
2.069218939E9	277.6563115623579	0.0
2.0692429175E9	276.7815785344422	533258.5910655439
2.069266664E9	266.9685938615275	0.0
2.0692895315E9	273.2789910796678	0.0
2.069311225E9	261.2411347517731	533258.5910655439
2.0693321245E9	279.6704260651629	0.0
2.069352687E9	246.817094017094	0.0
2.069373214E9	277.82611478557715	533258.5910655439
2.069393374E9	276.0607861060329	0.0
2.069413149E9	277.7745314222712	0.0
2.069432396E9	277.30071813285457	533258.5910655439
2.069450749E9	281.1013460015835	0.0
2.069468332E9	275.67584934848577	0.0
2.0694846915E9	278.22937625754525	533258.5910655439
2.0694999495E9	258.48506151142357	0.0
2.0695119495E9	248.42857142857142	0.0
2.069520423E9	0.0	533258.5910655439
2.0695248965E9	139.99137931034483	0.0
2.0695258965E9	249.17757009345794	0.0
